"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Este caso de prueba cubre el flujo End-to-End (E2E) de la reserva de un servicio:
1. Login silencioso y navegación a la pestaña de Servicios.
2. Búsqueda filtrada por Destino (Bariloche) y Tipo (Excursión).
3. Validación de la interfaz (UI) en las cards de resultados y el detalle interno.
4. Selección de cantidad de pasajeros.
5. Confirmación de reserva y validación final comprobando que el carrito sume 4 ítems.
6. Flujo de Finalización de Compra (Checkout) y carga de datos del pasajero.
","40132","test_reserva_servicio_flujo_completo","web.inicio","2026-06-10","passed","2026-06-10","","servicios","",""
"
Este caso de prueba cubre el flujo completo de Tarifario - Paquetes:
1. Login y navegación a la solapa Paquetes.
2. Búsqueda con destino Buenos Aires.
3. Validación del estado inicial del botón Ver Tarifario.
4. Apertura del panel principal, sub-acordeón de habitaciones y validación de la tabla de tarifas.
5. Cierre del panel y validación del retorno al estado inicial.
6. Validación Independiente del botón de Descarga de archivo (y existencia del archivo en la carpeta de descargas).
7. Validación Independiente del modal ""Ver Detalle"".
","37168","test_tarifario_hoteles","web.tarifario","2026-06-10","broken","2026-06-10","","paquetes","",""
"","90579","test_crear_orden_pago","bo","2026-06-10","failed","2026-06-10","","crear_op","",""
"
Este caso de prueba cubre el flujo End-to-End (E2E) de la cotización de un circuito (Oferta):
1. Login silencioso (fixture) y navegación a la pestaña de Ofertas.
2. Ingreso de fecha dinámica (hoy + 7 días) y cierre del calendario.
3. Uso de los selectores para parámetros de viaje y habitación.
4. Validación de la estructura HTML.
5. Avance a la pantalla final y validación visual de la tabla de cotizaciones.
","19217","test_ofertas","web.inicio","2026-06-10","passed","2026-06-10","","ofertas","",""
"
Este caso de prueba valida el acceso principal al BackOffice (BO).
Es un flujo BLOQUEANTE ya que el resto de las pruebas E2E del BO dependen de una sesión válida.
1. Navegación a preprod.bo.amv.travel/login.
2. Inyección de credenciales seguras mediante GitHub Secrets.
3. Click en ingresar.
4. Validación de ingreso exitoso comprobando que la URL cambie a /main.
","2472","test_login_bo_admin","bo","2026-06-10","passed","2026-06-10","","login_noadmin","",""
"
Este caso de prueba valida el acceso principal al BackOffice (BO).
Es un flujo BLOQUEANTE ya que el resto de las pruebas E2E del BO dependen de una sesión válida.
1. Navegación a preprod.bo.amv.travel/login.
2. Inyección de credenciales seguras mediante GitHub Secrets.
3. Click en ingresar.
4. Validación de ingreso exitoso comprobando que la URL cambie a /main.
","8768","test_login_bo_admin","bo","2026-06-10","passed","2026-06-10","","bo_login_admin","",""
"
Este caso de prueba cubre el flujo completo de Tarifario - Cenashow:
1. Navegación y búsqueda con destino Cachi.
2. Validación de estados del botón Ver/Cerrar Tarifario con capturas.
3. Validación de modal Proveedores (usando selector btn-download-word).
4. Validación de modal Detalle (idéntico a Hoteles).
5. Validación de Tooltips al final del flujo.
","27685","test_tarifario_cenashow","web.tarifario","2026-06-10","passed","2026-06-10","","cenashow","",""
"
Este caso de prueba cubre el flujo completo de Tarifario - Hoteles:
1. Login y navegación a la solapa Hoteles.
2. Búsqueda con destino Cachi.
3. Validación estática del Tag ""Hotel Recomendado"" (Antes de alterar el scroll).
4. Validación del estado inicial del botón Ver Tarifario.
5. Apertura del panel principal, sub-acordeón de habitaciones y validación de la tabla de tarifas.
6. Cierre del panel y validación del retorno al estado inicial.
7. Validación Independiente del modal ""Ver Proveedores"".
8. Validación Independiente del modal ""Ver Detalle"".
","33925","test_tarifario_hoteles","web.tarifario","2026-06-10","passed","2026-06-10","","t_hoteles","",""
"
Valida el acceso al WebAdmin (panel de administración) y el correcto renderizado
de su pantalla de inicio. El login y la navegación a /administration/ los resuelve
la fixture `login_webadmin`. Los selectores viven en el Page Object
`WebAdminHomePage`. Aquí se valida (en un único paso) lo que efectivamente se
muestra en pantalla: sidebar, menú lateral, perfil de usuario, badge QA y la
grilla de reservas.
","181","test_webadmin_login_admin","webadmin","2026-06-10","failed","2026-06-10","","webadmin_login_admin","",""
"
Este caso de prueba cubre el flujo completo de Tarifario - Excursiones:
1. Login y navegación a Excursiones.
2. Búsqueda con destino Cachi.
3. Validación del estado inicial del botón Ver Tarifario.
4. Apertura del panel principal, sub-grupos (si existen) y validación de la tabla.
5. Cierre del panel y validación del retorno al estado inicial.
6. Validación Independiente del modal ""Ver Proveedores"".
7. Validación Independiente del modal ""Ver Detalle"".
8. Validación Independiente de Tooltips (Duración, Idiomas, Operatividad) al final del flujo.
","31993","test_tarifario","web.tarifario","2026-06-10","passed","2026-06-10","","excursiones","",""
"
Este test valida la navegación y la estructura de la tabla de reservas en el BO:
1. Login administrativo (fixture login_bo).
2. Navegación mediante el menú lateral 'Reservas'.
3. Acceso a la Bandeja de Entrada (Inbox).
4. Validación estructural de los contenedores de la tabla.
","11940","test_validar_tabla_reservas_inbox","bo","2026-06-10","passed","2026-06-10","","cotizaciones","",""
"
Crea una categoría de hotel desde el WebAdmin y valida el flujo completo:
1. Navegación Menú -> Hoteles -> Categorías.
2. Click en Nuevo.
3. Carga del nombre (dinámico con fecha/hora), el orden y las 4 traducciones (ES/EN/PT/IT).
4. Guardado.
5. Validación de que la categoría recién creada aparece en la tabla.
","46274","test_crear_categoria","webadmin","2026-06-10","broken","2026-06-10","","crear_categoria","",""
"
Crea un hotel desde el WebAdmin y valida el flujo completo:
1. Navegación Menú → Hoteles → Adm. de Hoteles → Nuevo.
2. Carga de Información General, Configuración, Ubicación y Descripción.
3. Guardado y validación de la URL de detalle (id dinámico).
4. Validación de que las pestañas del detalle quedan habilitadas.
5. Búsqueda del hotel recién creado en la tabla de hoteles.
","50600","test_crear_hotel","webadmin","2026-06-10","broken","2026-06-10","","crear_hotel","",""
"
Este caso de prueba cubre el flujo End-to-End (E2E) de la reserva de un hotel:
1. Búsqueda interactiva por destino (Bariloche) y selección en calendario.
2. Configuración compleja de pasajeros (adultos y menores con asignación de edad).
3. Aplicación de múltiples filtros laterales concurrentes (Zona, Tipo, Amenities).
4. Validación visual y funcional de la card del hotel y la vista de detalle interno.
5. Suma de habitaciones y confirmación final de la reserva validando el alert de éxito.
","16922","test_reserva_hotel_flujo_completo","web.inicio","2026-06-10","failed","2026-06-10","","hoteles","",""
"","30671","test_tarifario_ofertas","web.tarifario","2026-06-10","failed","2026-06-10","","t_ofertas","",""
